iter,fitness,moved_station,old_cell,new_cell,layout
288,0.2796534973449286,32,3791,4142,"[ 817 1027 4337 2025 3386  696 3436 1046 3066  802 1404  457 1530 3432
  898 3307 2575 6194 3587 2722  893 1395 3154 2813 2180 2658 7041 2163
 1605  762 1758 6911 4142 2213 1313 4134 3076 2256 4696 6621]"
289,0.2822442432397082,33,2213,4573,"[ 817 1027 4337 2025 3386  696 3436 1046 3066  802 1404  457 1530 3432
  898 3307 2575 6194 3587 2722  893 1395 3154 2813 2180 2658 7041 2163
 1605  762 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
290,0.2780558297438526,27,2163,559,"[ 817 1027 4337 2025 3386  696 3436 1046 3066  802 1404  457 1530 3432
  898 3307 2575 6194 3587 2722  893 1395 3154 2813 2180 2658 7041  559
 1605  762 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
291,0.2737423854674618,18,3587,1320,"[ 817 1027 4337 2025 3386  696 3436 1046 3066  802 1404  457 1530 3432
  898 3307 2575 6194 1320 2722  893 1395 3154 2813 2180 2658 7041  559
 1605  762 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
292,0.2822227598921234,8,3066,2874,"[ 817 1027 4337 2025 3386  696 3436 1046 2874  802 1404  457 1530 3432
  898 3307 2575 6194 1320 2722  893 1395 3154 2813 2180 2658 7041  559
 1605  762 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
293,0.2849297860018029,21,1395,3515,"[ 817 1027 4337 2025 3386  696 3436 1046 2874  802 1404  457 1530 3432
  898 3307 2575 6194 1320 2722  893 3515 3154 2813 2180 2658 7041  559
 1605  762 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
294,0.28155142160777835,29,762,5045,"[ 817 1027 4337 2025 3386  696 3436 1046 2874  802 1404  457 1530 3432
  898 3307 2575 6194 1320 2722  893 3515 3154 2813 2180 2658 7041  559
 1605 5045 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
295,0.284399766932884,17,6194,3812,"[ 817 1027 4337 2025 3386  696 3436 1046 2874  802 1404  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 2180 2658 7041  559
 1605 5045 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
296,0.27612362654124045,6,3436,1609,"[ 817 1027 4337 2025 3386  696 1609 1046 2874  802 1404  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 2180 2658 7041  559
 1605 5045 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
297,0.28824382479071825,0,817,3722,"[3722 1027 4337 2025 3386  696 1609 1046 2874  802 1404  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 2180 2658 7041  559
 1605 5045 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
298,0.28679217046000616,10,1404,7324,"[3722 1027 4337 2025 3386  696 1609 1046 2874  802 7324  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 2180 2658 7041  559
 1605 5045 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
299,0.29270868694418267,29,5045,621,"[3722 1027 4337 2025 3386  696 1609 1046 2874  802 7324  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 2180 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
300,0.29116061880917676,24,2180,3066,"[3722 1027 4337 2025 3386  696 1609 1046 2874  802 7324  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
301,0.27895300694064823,0,3722,6194,"[6194 1027 4337 2025 3386  696 1609 1046 2874  802 7324  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
302,0.2878802889889439,1,1027,3653,"[6194 3653 4337 2025 3386  696 1609 1046 2874  802 7324  457 1530 3432
  898 3307 2575 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
303,0.28607533623038695,16,2575,952,"[6194 3653 4337 2025 3386  696 1609 1046 2874  802 7324  457 1530 3432
  898 3307  952 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
304,0.2885693480920642,6,1609,1474,"[6194 3653 4337 2025 3386  696 1474 1046 2874  802 7324  457 1530 3432
  898 3307  952 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
305,0.28822373196334394,15,3307,2363,"[6194 3653 4337 2025 3386  696 1474 1046 2874  802 7324  457 1530 3432
  898 2363  952 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 6621]"
306,0.282744814153168,39,6621,4088,"[6194 3653 4337 2025 3386  696 1474 1046 2874  802 7324  457 1530 3432
  898 2363  952 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 4088]"
307,0.2871677973896539,10,7324,2938,"[6194 3653 4337 2025 3386  696 1474 1046 2874  802 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3515 3154 2813 3066 2658 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 4088]"
308,0.28617107738060493,25,2658,1398,"[6194 3653 4337 2025 3386  696 1474 1046 2874  802 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3515 3154 2813 3066 1398 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 4088]"
309,0.2869848363728908,9,802,2072,"[6194 3653 4337 2025 3386  696 1474 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3515 3154 2813 3066 1398 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2256 4696 4088]"
310,0.27969495854445564,37,2256,2827,"[6194 3653 4337 2025 3386  696 1474 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3515 3154 2813 3066 1398 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2827 4696 4088]"
311,0.2806713777615345,21,3515,3436,"[6194 3653 4337 2025 3386  696 1474 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3436 3154 2813 3066 1398 7041  559
 1605  621 1758 6911 4142 4573 1313 4134 3076 2827 4696 4088]"
312,0.28899704740151755,27,559,6904,"[6194 3653 4337 2025 3386  696 1474 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 6911 4142 4573 1313 4134 3076 2827 4696 4088]"
313,0.29129310884083404,6,1474,2518,"[6194 3653 4337 2025 3386  696 2518 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 6911 4142 4573 1313 4134 3076 2827 4696 4088]"
314,0.2971407014258795,5,696,2186,"[6194 3653 4337 2025 3386 2186 2518 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 6911 4142 4573 1313 4134 3076 2827 4696 4088]"
315,0.29615703554357214,36,3076,981,"[6194 3653 4337 2025 3386 2186 2518 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1320 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 6911 4142 4573 1313 4134  981 2827 4696 4088]"
316,0.2974291887232777,18,1320,1238,"[6194 3653 4337 2025 3386 2186 2518 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1238 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 6911 4142 4573 1313 4134  981 2827 4696 4088]"
317,0.30208285810388547,37,2827,2040,"[6194 3653 4337 2025 3386 2186 2518 1046 2874 2072 2938  457 1530 3432
  898 2363  952 3812 1238 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 6911 4142 4573 1313 4134  981 2040 4696 4088]"
318,0.3019890429380359,11,457,2439,"[6194 3653 4337 2025 3386 2186 2518 1046 2874 2072 2938 2439 1530 3432
  898 2363  952 3812 1238 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 6911 4142 4573 1313 4134  981 2040 4696 4088]"
319,0.30204140204667407,31,6911,3393,"[6194 3653 4337 2025 3386 2186 2518 1046 2874 2072 2938 2439 1530 3432
  898 2363  952 3812 1238 2722  893 3436 3154 2813 3066 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
320,0.29904263339086956,24,3066,2460,"[6194 3653 4337 2025 3386 2186 2518 1046 2874 2072 2938 2439 1530 3432
  898 2363  952 3812 1238 2722  893 3436 3154 2813 2460 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
321,0.2942685274715752,6,2518,1717,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 1530 3432
  898 2363  952 3812 1238 2722  893 3436 3154 2813 2460 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
322,0.2929013567937276,16,952,3143,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 1530 3432
  898 2363 3143 3812 1238 2722  893 3436 3154 2813 2460 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
323,0.29285636201070003,24,2460,474,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 1530 3432
  898 2363 3143 3812 1238 2722  893 3436 3154 2813  474 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
324,0.2912264751740645,12,1530,2389,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 3432
  898 2363 3143 3812 1238 2722  893 3436 3154 2813  474 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
325,0.2916572073357749,19,2722,1621,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 3432
  898 2363 3143 3812 1238 1621  893 3436 3154 2813  474 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
326,0.29049160277951214,18,1238,3029,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 3432
  898 2363 3143 3812 3029 1621  893 3436 3154 2813  474 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
327,0.29822412131863046,14,898,3590,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 3432
 3590 2363 3143 3812 3029 1621  893 3436 3154 2813  474 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
328,0.29631597609528,22,3154,3233,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 3432
 3590 2363 3143 3812 3029 1621  893 3436 3233 2813  474 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
329,0.29854551695379733,23,2813,1905,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 3432
 3590 2363 3143 3812 3029 1621  893 3436 3233 1905  474 1398 7041 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
330,0.2956916988107189,26,7041,4291,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 3432
 3590 2363 3143 3812 3029 1621  893 3436 3233 1905  474 1398 4291 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
331,0.2972836175943706,13,3432,2444,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3590 2363 3143 3812 3029 1621  893 3436 3233 1905  474 1398 4291 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
332,0.2890672754257861,21,3436,3350,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3590 2363 3143 3812 3029 1621  893 3350 3233 1905  474 1398 4291 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
333,0.28853513959943106,21,3350,2826,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3590 2363 3143 3812 3029 1621  893 2826 3233 1905  474 1398 4291 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
334,0.28705105591126945,14,3590,3719,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621  893 2826 3233 1905  474 1398 4291 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
335,0.28981597511300766,22,3233,6908,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621  893 2826 6908 1905  474 1398 4291 6904
 1605  621 1758 3393 4142 4573 1313 4134  981 2040 4696 4088]"
336,0.2879302720143987,35,4134,2881,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621  893 2826 6908 1905  474 1398 4291 6904
 1605  621 1758 3393 4142 4573 1313 2881  981 2040 4696 4088]"
337,0.2822309766828475,29,621,4008,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621  893 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142 4573 1313 2881  981 2040 4696 4088]"
338,0.2801371748060357,20,893,1682,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621 1682 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142 4573 1313 2881  981 2040 4696 4088]"
339,0.2821223576781868,20,1682,2643,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142 4573 1313 2881  981 2040 4696 4088]"
340,0.2831369696327915,33,4573,762,"[6194 3653 4337 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
341,0.28198540495870394,2,4337,5486,"[6194 3653 5486 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
342,0.291263553004064,2,5486,594,"[6194 3653  594 2025 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
343,0.28564037418502997,3,2025,2008,"[6194 3653  594 2008 3386 2186 1717 1046 2874 2072 2938 2439 2389 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
344,0.28729977703739107,11,2439,1164,"[6194 3653  594 2008 3386 2186 1717 1046 2874 2072 2938 1164 2389 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 4008 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
345,0.2889097691240788,29,4008,3781,"[6194 3653  594 2008 3386 2186 1717 1046 2874 2072 2938 1164 2389 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 3781 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
346,0.2897583349088844,12,2389,385,"[6194 3653  594 2008 3386 2186 1717 1046 2874 2072 2938 1164  385 2444
 3719 2363 3143 3812 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 3781 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
347,0.29104788610822147,17,3812,6047,"[6194 3653  594 2008 3386 2186 1717 1046 2874 2072 2938 1164  385 2444
 3719 2363 3143 6047 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 3781 1758 3393 4142  762 1313 2881  981 2040 4696 4088]"
348,0.29073706165545227,33,762,2170,"[6194 3653  594 2008 3386 2186 1717 1046 2874 2072 2938 1164  385 2444
 3719 2363 3143 6047 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 1605 3781 1758 3393 4142 2170 1313 2881  981 2040 4696 4088]"
349,0.2868662347774801,28,1605,3281,"[6194 3653  594 2008 3386 2186 1717 1046 2874 2072 2938 1164  385 2444
 3719 2363 3143 6047 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 3281 3781 1758 3393 4142 2170 1313 2881  981 2040 4696 4088]"
350,0.2899806421500638,6,1717,885,"[6194 3653  594 2008 3386 2186  885 1046 2874 2072 2938 1164  385 2444
 3719 2363 3143 6047 3029 1621 2643 2826 6908 1905  474 1398 4291 6904
 3281 3781 1758 3393 4142 2170 1313 2881  981 2040 4696 4088]"
351,0.29079501852046447,20,2643,7188,"[6194 3653  594 2008 3386 2186  885 1046 2874 2072 2938 1164  385 2444
 3719 2363 3143 6047 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3281 3781 1758 3393 4142 2170 1313 2881  981 2040 4696 4088]"
352,0.2840736552843357,14,3719,7326,"[6194 3653  594 2008 3386 2186  885 1046 2874 2072 2938 1164  385 2444
 7326 2363 3143 6047 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3281 3781 1758 3393 4142 2170 1313 2881  981 2040 4696 4088]"
353,0.286424569304084,17,6047,1948,"[6194 3653  594 2008 3386 2186  885 1046 2874 2072 2938 1164  385 2444
 7326 2363 3143 1948 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3281 3781 1758 3393 4142 2170 1313 2881  981 2040 4696 4088]"
354,0.29377804259753876,30,1758,3517,"[6194 3653  594 2008 3386 2186  885 1046 2874 2072 2938 1164  385 2444
 7326 2363 3143 1948 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3281 3781 3517 3393 4142 2170 1313 2881  981 2040 4696 4088]"
355,0.29670617659614523,5,2186,2259,"[6194 3653  594 2008 3386 2259  885 1046 2874 2072 2938 1164  385 2444
 7326 2363 3143 1948 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3281 3781 3517 3393 4142 2170 1313 2881  981 2040 4696 4088]"
356,0.2995785228913387,28,3281,3360,"[6194 3653  594 2008 3386 2259  885 1046 2874 2072 2938 1164  385 2444
 7326 2363 3143 1948 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393 4142 2170 1313 2881  981 2040 4696 4088]"
357,0.29946249625370874,13,2444,1464,"[6194 3653  594 2008 3386 2259  885 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393 4142 2170 1313 2881  981 2040 4696 4088]"
358,0.2980186099848595,0,6194,2695,"[2695 3653  594 2008 3386 2259  885 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 3029 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393 4142 2170 1313 2881  981 2040 4696 4088]"
359,0.2956551300554527,18,3029,1302,"[2695 3653  594 2008 3386 2259  885 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393 4142 2170 1313 2881  981 2040 4696 4088]"
360,0.2937901177495219,6,885,4358,"[2695 3653  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393 4142 2170 1313 2881  981 2040 4696 4088]"
361,0.29306231966012697,36,981,2713,"[2695 3653  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393 4142 2170 1313 2881 2713 2040 4696 4088]"
362,0.2932889728210189,39,4088,4207,"[2695 3653  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393 4142 2170 1313 2881 2713 2040 4696 4207]"
363,0.29579644529573906,32,4142,895,"[2695 3653  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895 2170 1313 2881 2713 2040 4696 4207]"
364,0.29464315711472217,39,4207,2475,"[2695 3653  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895 2170 1313 2881 2713 2040 4696 2475]"
365,0.29927277966210747,33,2170,764,"[2695 3653  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 2363 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
366,0.29689053722573266,15,2363,3857,"[2695 3653  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 3857 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
367,0.28868781299911705,1,3653,2579,"[2695 2579  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 3857 3143 1948 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
368,0.2850208954956191,17,1948,1178,"[2695 2579  594 2008 3386 2259 4358 1046 2874 2072 2938 1164  385 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
369,0.28744265509521194,12,385,6260,"[2695 2579  594 2008 3386 2259 4358 1046 2874 2072 2938 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
370,0.2901007400045424,7,1046,672,"[2695 2579  594 2008 3386 2259 4358  672 2874 2072 2938 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908 1905  474 1398 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
371,0.293078897415218,25,1398,1884,"[2695 2579  594 2008 3386 2259 4358  672 2874 2072 2938 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908 1905  474 1884 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
372,0.2921739306441873,9,2072,2566,"[2695 2579  594 2008 3386 2259 4358  672 2874 2566 2938 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908 1905  474 1884 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2475]"
373,0.2985311723502887,39,2475,2584,"[2695 2579  594 2008 3386 2259 4358  672 2874 2566 2938 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908 1905  474 1884 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2584]"
374,0.2983948702314774,23,1905,956,"[2695 2579  594 2008 3386 2259 4358  672 2874 2566 2938 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908  956  474 1884 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2584]"
375,0.2903285589763575,10,2938,4023,"[2695 2579  594 2008 3386 2259 4358  672 2874 2566 4023 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908  956  474 1884 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2584]"
376,0.2903756507968667,9,2566,3230,"[2695 2579  594 2008 3386 2259 4358  672 2874 3230 4023 1164 6260 1464
 7326 3857 3143 1178 1302 1621 7188 2826 6908  956  474 1884 4291 6904
 3360 3781 3517 3393  895  764 1313 2881 2713 2040 4696 2584]"
